timestamp,param_id,hidden_layers,dropout_rate,learning_rate,batch_size,pos_weight,threshold,precision,recall,f1,training_time,early_stopped,convergence_epoch
20241127_052926,hl4_dr0.5_lr0.01_bs20000_pw9.0_th0.42,"[512, 2048, 1024, 256]",0.5,0.01,20000,9.0,0.42,0.2831144897489058,0.9096965210954848,0.4318341531974701,169.54410099983215,False,
20241127_135353,hl4_dr0.5_lr0.01_bs15000_pw9.0_th0.42,"[256, 2048, 512, 128]",0.5,0.01,15000,9.0,0.42,0.2814933577645442,0.9096965210954848,0.4299457757565156,162.96965765953064,False,
20241127_065559,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.42,"[512, 2028, 512, 128]",0.5,0.01,10000,9.0,0.42,0.2822043628013777,0.9096965210954848,0.4307746232036453,171.57342672348022,False,
20241126_223028,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.4,"[1024, 512, 256, 128]",0.5,0.01,10000,9.0,0.4,0.283768182867698,0.9096965210954848,0.4325941569869764,150.00998711586,False,
20241127_022502,hl4_dr0.6_lr0.01_bs15000_pw9.0_th0.4,"[2048, 1024, 512, 64]",0.6,0.01,15000,9.0,0.4,0.280721790772042,0.9096965210954848,0.4290452085878862,170.26228070259094,False,
20241126_205121,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.4,"[512, 1024, 512, 128]",0.5,0.01,10000,9.0,0.4,0.2825586746433502,0.9089563286454478,0.4311040898718624,152.30721187591553,False,
20241127_054115,hl4_dr0.6_lr0.01_bs10000_pw9.0_th0.42,"[512, 2048, 1024, 256]",0.6,0.01,10000,9.0,0.42,0.2816157906816617,0.9082161361954108,0.4299229152067274,160.7899887561798,False,
20241127_050630,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.42,"[512, 2048, 1024, 256]",0.5,0.01,10000,9.0,0.42,0.2832409972299169,0.9082161361954108,0.4318141826500088,163.47606539726257,False,
20241126_104436,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.4,"[512, 2048, 1024, 256]",0.5,0.01,10000,9.0,0.4,0.2827840516247983,0.9082161361954108,0.4312829525483304,176.09149312973022,False,
20241127_183227,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.42,"[512, 256, 128, 64]",0.5,0.01,10000,9.0,0.42,0.2860475968268782,0.9074759437453738,0.4349831470640412,144.45614552497864,False,
20241126_173645,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.4,"[256, 512, 128, 64]",0.5,0.01,10000,9.0,0.4,0.284288698073799,0.9067357512953368,0.4328621908127208,149.38311791419983,False,
20241127_120953,hl4_dr0.5_lr0.01_bs10000_pw9.0_th0.42,"[256, 512, 128, 64]",0.5,0.01,10000,9.0,0.42,0.2850815850815851,0.9052553663952628,0.433611061868463,145.59878706932068,False,
